666,2021-05-30 10-51-00,969,356,639
667,2021-05-30 10-51-10,968,357,637
668,2021-05-30 10-51-20,969,358,637
669,2021-05-30 10-51-30,969,358,637
670,2021-05-30 10-51-40,971,359,638
671,2021-05-30 10-51-50,979,359,646
672,2021-05-30 10-52-00,981,360,647
673,2021-05-30 10-52-10,981,361,646
674,2021-05-30 10-52-20,982,362,646
675,2021-05-30 10-52-30,983,363,646
676,2021-05-30 10-52-40,979,363,641
677,2021-05-30 10-52-50,977,365,637
678,2021-05-30 10-53-00,979,366,638
679,2021-05-30 10-53-10,979,367,637
680,2021-05-30 10-53-20,974,368,630
681,2021-05-30 10-53-30,974,369,629
682,2021-05-30 10-53-40,975,370,629
683,2021-05-30 10-53-50,978,371,631
684,2021-05-30 10-54-00,979,372,631
685,2021-05-30 10-54-10,978,372,630
686,2021-05-30 10-54-20,977,373,628
687,2021-05-30 10-54-30,979,373,629
688,2021-05-30 10-54-40,979,374,629
689,2021-05-30 10-54-50,981,374,630
690,2021-05-30 10-55-00,988,376,636
691,2021-05-30 10-55-10,989,377,635
692,2021-05-30 10-55-20,995,378,640
693,2021-05-30 10-55-30,996,380,640
694,2021-05-30 10-55-40,988,381,630
695,2021-05-30 10-55-50,981,382,622
696,2021-05-30 10-56-00,969,383,609
697,2021-05-30 10-56-10,973,383,612
698,2021-05-30 10-56-20,949,383,587
699,2021-05-30 10-56-30,952,384,589
700,2021-05-30 10-56-40,953,385,589
701,2021-05-30 10-56-50,962,385,598
702,2021-05-30 10-57-00,961,385,597
703,2021-05-30 10-57-10,978,386,614
704,2021-05-30 10-57-20,973,385,609
705,2021-05-30 10-57-30,961,384,598
706,2021-05-30 10-57-40,935,383,572
707,2021-05-30 10-57-50,940,382,578
708,2021-05-30 10-58-00,945,381,584
709,2021-05-30 10-58-10,946,380,586
710,2021-05-30 10-58-20,958,378,600
711,2021-05-30 10-58-30,962,377,605
712,2021-05-30 10-58-40,963,375,608
713,2021-05-30 10-58-50,966,373,614
714,2021-05-30 10-59-00,973,372,622
715,2021-05-30 10-59-10,983,371,634
716,2021-05-30 10-59-20,979,369,631
717,2021-05-30 10-59-30,984,368,637
718,2021-05-30 10-59-40,989,367,644
719,2021-05-30 10-59-50,992,366,647
720,2021-05-30 11-00-00,996,366,652
721,2021-05-30 11-00-10,1002,365,659
722,2021-05-30 11-00-20,1012,364,670
723,2021-05-30 11-00-30,1016,363,675
724,2021-05-30 11-00-40,1016,362,676
725,2021-05-30 11-00-50,1021,362,681
726,2021-05-30 11-01-00,1021,363,680
727,2021-05-30 11-01-10,1022,363,681
728,2021-05-30 11-01-20,983,362,642
729,2021-05-30 11-01-30,735,355,392
730,2021-05-30 11-01-40,862,357,521
731,2021-05-30 11-01-50,909,357,570
732,2021-05-30 11-02-00,959,358,621
733,2021-05-30 11-02-10,977,358,640
734,2021-05-30 11-02-20,991,357,655
735,2021-05-30 11-02-30,990,356,654
736,2021-05-30 11-02-40,980,356,644
737,2021-05-30 11-02-50,977,356,641
738,2021-05-30 11-03-00,972,357,635
739,2021-05-30 11-03-10,950,358,611
740,2021-05-30 11-03-20,961,359,621
741,2021-05-30 11-03-30,958,359,618
742,2021-05-30 11-03-40,785,355,444
743,2021-05-30 11-03-50,897,356,557
744,2021-05-30 11-04-00,928,354,592
745,2021-05-30 11-04-10,792,349,456
746,2021-05-30 11-04-20,756,348,420
747,2021-05-30 11-04-30,416,340,78
748,2021-05-30 11-04-40,671,345,335
749,2021-05-30 11-04-50,848,349,514
750,2021-05-30 11-05-00,922,351,588
751,2021-05-30 11-05-10,901,351,566
752,2021-05-30 11-05-20,846,350,511
753,2021-05-30 11-05-30,893,350,559
754,2021-05-30 11-05-40,948,352,614
755,2021-05-30 11-05-50,952,351,619
756,2021-05-30 11-06-00,957,350,625
757,2021-05-30 11-06-10,946,350,614
758,2021-05-30 11-06-20,943,349,611
759,2021-05-30 11-06-30,965,349,634
760,2021-05-30 11-06-40,972,349,641
761,2021-05-30 11-06-50,973,348,643
762,2021-05-30 11-07-00,978,348,648
763,2021-05-30 11-07-10,982,349,652
764,2021-05-30 11-07-20,960,349,628
765,2021-05-30 11-07-30,977,350,644
766,2021-05-30 11-07-40,979,351,646
767,2021-05-30 11-07-50,964,351,630
768,2021-05-30 11-08-00,958,352,623
769,2021-05-30 11-08-10,968,351,634
770,2021-05-30 11-08-20,979,352,644
771,2021-05-30 11-08-30,977,352,642
772,2021-05-30 11-08-40,984,352,649
773,2021-05-30 11-08-50,992,353,657
774,2021-05-30 11-09-00,993,353,658
775,2021-05-30 11-09-10,995,353,660
776,2021-05-30 11-09-20,997,353,662
777,2021-05-30 11-09-30,996,352,661
778,2021-05-30 11-09-40,992,352,657
779,2021-05-30 11-09-50,993,351,659
780,2021-05-30 11-10-00,994,350,661
781,2021-05-30 11-10-10,985,350,652
782,2021-05-30 11-10-20,984,350,651
783,2021-05-30 11-10-30,972,349,639
784,2021-05-30 11-10-40,970,350,637
785,2021-05-30 11-10-50,969,350,635
786,2021-05-30 11-11-00,962,351,627
787,2021-05-30 11-11-10,951,352,615
788,2021-05-30 11-11-20,952,352,615
789,2021-05-30 11-11-30,958,352,621
790,2021-05-30 11-11-40,961,354,623
791,2021-05-30 11-11-50,953,354,614
792,2021-05-30 11-12-00,957,355,617
793,2021-05-30 11-12-10,953,355,613
794,2021-05-30 11-12-20,949,357,607
795,2021-05-30 11-12-30,956,359,612
796,2021-05-30 11-12-40,968,361,622
797,2021-05-30 11-12-50,979,362,632
798,2021-05-30 11-13-00,991,363,643
799,2021-05-30 11-13-10,996,365,647
800,2021-05-30 11-13-20,1001,366,650
801,2021-05-30 11-13-30,1002,367,651
802,2021-05-30 11-13-40,1007,369,654
803,2021-05-30 11-13-50,1012,371,657
804,2021-05-30 11-14-00,1013,371,658
805,2021-05-30 11-14-10,1014,372,657
806,2021-05-30 11-14-20,1016,373,659
807,2021-05-30 11-14-30,1015,373,657
808,2021-05-30 11-14-40,1017,375,657
809,2021-05-30 11-14-50,1021,377,659
810,2021-05-30 11-15-00,1025,379,661
811,2021-05-30 11-15-10,1029,381,664
812,2021-05-30 11-15-20,1031,383,664
813,2021-05-30 11-15-30,1036,385,667
814,2021-05-30 11-15-40,1036,385,666
815,2021-05-30 11-15-50,1034,387,662
816,2021-05-30 11-16-00,1028,387,656
817,2021-05-30 11-16-10,1025,387,652
818,2021-05-30 11-16-20,1028,387,655
819,2021-05-30 11-16-30,1021,387,648
820,2021-05-30 11-16-40,997,387,624
821,2021-05-30 11-16-50,975,387,602
822,2021-05-30 11-17-00,981,387,607
823,2021-05-30 11-17-10,966,387,592
824,2021-05-30 11-17-20,979,388,604
825,2021-05-30 11-17-30,990,389,614
826,2021-05-30 11-17-40,1000,390,623
827,2021-05-30 11-17-50,997,392,619
828,2021-05-30 11-18-00,993,393,613
829,2021-05-30 11-18-10,983,395,601
830,2021-05-30 11-18-20,980,397,596
831,2021-05-30 11-18-30,989,398,604
832,2021-05-30 11-18-40,983,400,595
833,2021-05-30 11-18-50,984,401,595
834,2021-05-30 11-19-00,972,402,582
835,2021-05-30 11-19-10,970,404,578
836,2021-05-30 11-19-20,970,404,578
837,2021-05-30 11-19-30,970,405,577
838,2021-05-30 11-19-40,972,405,579
839,2021-05-30 11-19-50,960,405,567
840,2021-05-30 11-20-00,960,405,567
841,2021-05-30 11-20-10,956,404,563
842,2021-05-30 11-20-20,924,405,530
843,2021-05-30 11-20-30,852,404,457
844,2021-05-30 11-20-40,846,404,450
845,2021-05-30 11-20-50,908,406,512
846,2021-05-30 11-21-00,929,407,532
847,2021-05-30 11-21-10,917,409,518
848,2021-05-30 11-21-20,957,411,557
849,2021-05-30 11-21-30,985,413,584
850,2021-05-30 11-21-40,979,414,576
851,2021-05-30 11-21-50,992,415,589
852,2021-05-30 11-22-00,992,415,588
853,2021-05-30 11-22-10,953,415,548
854,2021-05-30 11-22-20,1009,417,603
855,2021-05-30 11-22-30,1019,417,614
856,2021-05-30 11-22-40,1027,419,620
857,2021-05-30 11-22-50,1026,419,619
858,2021-05-30 11-23-00,1022,419,614
859,2021-05-30 11-23-10,1020,420,612
860,2021-05-30 11-23-20,1032,420,623
861,2021-05-30 11-23-30,1035,420,626
862,2021-05-30 11-23-40,1033,421,623
863,2021-05-30 11-23-50,1008,420,599
864,2021-05-30 11-24-00,1018,420,609
865,2021-05-30 11-24-10,1021,420,612
866,2021-05-30 11-24-20,1031,419,623
867,2021-05-30 11-24-30,1021,419,614
868,2021-05-30 11-24-40,1027,418,620
869,2021-05-30 11-24-50,1029,417,624
870,2021-05-30 11-25-00,1027,415,623
871,2021-05-30 11-25-10,1027,413,625
872,2021-05-30 11-25-20,1033,413,632
873,2021-05-30 11-25-30,1034,411,634
874,2021-05-30 11-25-40,1035,409,637
875,2021-05-30 11-25-50,1042,409,644
876,2021-05-30 11-26-00,1047,409,650
877,2021-05-30 11-26-10,1044,407,648
878,2021-05-30 11-26-20,1041,407,645
879,2021-05-30 11-26-30,1031,407,635
880,2021-05-30 11-26-40,1027,406,632
881,2021-05-30 11-26-50,1020,405,625
882,2021-05-30 11-27-00,995,405,600
883,2021-05-30 11-27-10,940,404,545
884,2021-05-30 11-27-20,939,404,544
885,2021-05-30 11-27-30,949,404,554
886,2021-05-30 11-27-40,955,404,560
887,2021-05-30 11-27-50,943,404,548
888,2021-05-30 11-28-00,907,404,511
889,2021-05-30 11-28-10,936,405,540
890,2021-05-30 11-28-20,937,405,541
891,2021-05-30 11-28-30,954,405,558
892,2021-05-30 11-28-40,972,405,576
893,2021-05-30 11-28-50,978,405,582
894,2021-05-30 11-29-00,979,405,583
895,2021-05-30 11-29-10,979,405,583
896,2021-05-30 11-29-20,982,405,587
897,2021-05-30 11-29-30,991,405,596
898,2021-05-30 11-29-40,999,405,604
899,2021-05-30 11-29-50,997,405,602
900,2021-05-30 11-30-00,997,404,603
901,2021-05-30 11-30-10,997,404,602
902,2021-05-30 11-30-20,1005,404,611
903,2021-05-30 11-30-30,1004,403,611
904,2021-05-30 11-30-40,997,401,605
905,2021-05-30 11-30-50,991,400,600
906,2021-05-30 11-31-00,987,400,597
907,2021-05-30 11-31-10,988,399,599
908,2021-05-30 11-31-20,994,398,605
909,2021-05-30 11-31-30,988,397,600
910,2021-05-30 11-31-40,988,397,601
911,2021-05-30 11-31-50,1001,396,614
912,2021-05-30 11-32-00,1004,395,618
913,2021-05-30 11-32-10,1005,395,620
914,2021-05-30 11-32-20,1004,394,619
915,2021-05-30 11-32-30,997,393,614
916,2021-05-30 11-32-40,1002,392,619
917,2021-05-30 11-32-50,1000,392,618
918,2021-05-30 11-33-00,990,391,608
919,2021-05-30 11-33-10,994,391,612
920,2021-05-30 11-33-20,1004,390,623
921,2021-05-30 11-33-30,984,389,604
922,2021-05-30 11-33-40,815,386,435
923,2021-05-30 11-33-50,628,383,248
924,2021-05-30 11-34-00,801,387,420
925,2021-05-30 11-34-10,940,389,559
926,2021-05-30 11-34-20,963,390,581
927,2021-05-30 11-34-30,981,391,599
928,2021-05-30 11-34-40,979,391,597
929,2021-05-30 11-34-50,959,392,575
930,2021-05-30 11-35-00,963,392,579
931,2021-05-30 11-35-10,952,393,567
932,2021-05-30 11-35-20,974,394,588
933,2021-05-30 11-35-30,993,396,606
934,2021-05-30 11-35-40,983,397,595
935,2021-05-30 11-35-50,988,398,599
936,2021-05-30 11-36-00,997,400,606
937,2021-05-30 11-36-10,999,401,607
938,2021-05-30 11-36-20,989,401,596
939,2021-05-30 11-36-30,980,402,586
940,2021-05-30 11-36-40,981,404,586
941,2021-05-30 11-36-50,985,404,590
942,2021-05-30 11-37-00,989,404,593
943,2021-05-30 11-37-10,988,405,591
944,2021-05-30 11-37-20,993,406,595
945,2021-05-30 11-37-30,989,407,591
946,2021-05-30 11-37-40,985,407,586
947,2021-05-30 11-37-50,973,408,573
948,2021-05-30 11-38-00,973,409,572
949,2021-05-30 11-38-10,989,410,587
950,2021-05-30 11-38-20,997,411,594
951,2021-05-30 11-38-30,1003,411,600
952,2021-05-30 11-38-40,999,412,595
953,2021-05-30 11-38-50,999,412,595
954,2021-05-30 11-39-00,1003,412,599
955,2021-05-30 11-39-10,1009,412,605
956,2021-05-30 11-39-20,1012,412,608
957,2021-05-30 11-39-30,1008,411,605
958,2021-05-30 11-39-40,1005,411,602
959,2021-05-30 11-39-50,993,411,590
960,2021-05-30 11-40-00,979,410,577
961,2021-05-30 11-40-10,974,409,572
962,2021-05-30 11-40-20,977,409,576
963,2021-05-30 11-40-30,973,408,573
964,2021-05-30 11-40-40,962,407,563
965,2021-05-30 11-40-50,952,405,554
966,2021-05-30 11-41-00,946,404,549
967,2021-05-30 11-41-10,940,402,545
968,2021-05-30 11-41-20,937,401,543
969,2021-05-30 11-41-30,936,400,543
970,2021-05-30 11-41-40,935,398,544
971,2021-05-30 11-41-50,943,397,553
972,2021-05-30 11-42-00,955,397,566
973,2021-05-30 11-42-10,960,395,572
974,2021-05-30 11-42-20,953,394,566
975,2021-05-30 11-42-30,953,393,568
976,2021-05-30 11-42-40,951,392,566
977,2021-05-30 11-42-50,950,392,566
978,2021-05-30 11-43-00,949,391,565
979,2021-05-30 11-43-10,946,390,563
980,2021-05-30 11-43-20,945,390,562
981,2021-05-30 11-43-30,948,389,566
982,2021-05-30 11-43-40,954,389,572
983,2021-05-30 11-43-50,963,388,582
984,2021-05-30 11-44-00,968,388,587
985,2021-05-30 11-44-10,966,388,585
986,2021-05-30 11-44-20,966,389,584
987,2021-05-30 11-44-30,963,389,581
988,2021-05-30 11-44-40,963,390,580
989,2021-05-30 11-44-50,964,390,581
990,2021-05-30 11-45-00,971,390,588
991,2021-05-30 11-45-10,970,391,586
992,2021-05-30 11-45-20,968,391,584
993,2021-05-30 11-45-30,967,391,583
994,2021-05-30 11-45-40,968,392,584
995,2021-05-30 11-45-50,968,392,584
996,2021-05-30 11-46-00,969,392,585
997,2021-05-30 11-46-10,975,392,591
998,2021-05-30 11-46-20,975,392,591
999,2021-05-30 11-46-30,974,391,590
1000,2021-05-30 11-46-40,970,391,586
1001,2021-05-30 11-46-50,974,391,590
1002,2021-05-30 11-47-00,979,390,596
1003,2021-05-30 11-47-10,979,390,596
1004,2021-05-30 11-47-20,981,390,598
1005,2021-05-30 11-47-30,982,390,600
1006,2021-05-30 11-47-40,983,390,601
1007,2021-05-30 11-47-50,980,388,599
1008,2021-05-30 11-48-00,978,388,597
1009,2021-05-30 11-48-10,977,388,596
1010,2021-05-30 11-48-20,977,388,596
1011,2021-05-30 11-48-30,975,387,595
1012,2021-05-30 11-48-40,971,387,591
1013,2021-05-30 11-48-50,969,387,589
1014,2021-05-30 11-49-00,973,387,593
1015,2021-05-30 11-49-10,981,388,601
1016,2021-05-30 11-49-20,985,388,605
1017,2021-05-30 11-49-30,989,388,608
1018,2021-05-30 11-49-40,994,389,613
1019,2021-05-30 11-49-50,996,390,614
1020,2021-05-30 11-50-00,996,390,613
1021,2021-05-30 11-50-10,996,392,612
1022,2021-05-30 11-50-20,1000,393,615
1023,2021-05-30 11-50-30,1009,393,623
1024,2021-05-30 11-50-40,1009,394,622
1025,2021-05-30 11-50-50,1015,395,628
1026,2021-05-30 11-51-00,1014,395,627
1027,2021-05-30 11-51-10,1009,394,622
1028,2021-05-30 11-51-20,1006,393,620
1029,2021-05-30 11-51-30,1008,393,623
1030,2021-05-30 11-51-40,1005,393,620
1031,2021-05-30 11-51-50,1005,393,620
1032,2021-05-30 11-52-00,1001,393,616
1033,2021-05-30 11-52-10,996,393,610
1034,2021-05-30 11-52-20,1011,395,624
1035,2021-05-30 11-52-30,1022,397,633
1036,2021-05-30 11-52-40,1024,397,635
1037,2021-05-30 11-52-50,1025,398,635
1038,2021-05-30 11-53-00,1025,398,635
1039,2021-05-30 11-53-10,1031,398,641
1040,2021-05-30 11-53-20,1028,398,638
1041,2021-05-30 11-53-30,1025,398,635
1042,2021-05-30 11-53-40,1025,398,635
1043,2021-05-30 11-53-50,1025,398,635
1044,2021-05-30 11-54-00,1022,398,632
1045,2021-05-30 11-54-10,1023,398,633
1046,2021-05-30 11-54-20,1023,397,633
1047,2021-05-30 11-54-30,1027,397,638
1048,2021-05-30 11-54-40,1024,396,636
1049,2021-05-30 11-54-50,1026,396,638
1050,2021-05-30 11-55-00,1029,396,641
1051,2021-05-30 11-55-10,1033,395,645
1052,2021-05-30 11-55-20,1035,395,648
1053,2021-05-30 11-55-30,1037,395,650
1054,2021-05-30 11-55-40,1040,395,653
1055,2021-05-30 11-55-50,1042,396,654
1056,2021-05-30 11-56-00,1045,396,657
1057,2021-05-30 11-56-10,1050,395,663
1058,2021-05-30 11-56-20,1056,397,668
1059,2021-05-30 11-56-30,1061,397,673
1060,2021-05-30 11-56-40,1059,397,671
1061,2021-05-30 11-56-50,1058,397,670
1062,2021-05-30 11-57-00,1058,396,671
1063,2021-05-30 11-57-10,1062,396,674
1064,2021-05-30 11-57-20,1056,395,669
1065,2021-05-30 11-57-30,1055,395,668
1066,2021-05-30 11-57-40,1054,395,667
1067,2021-05-30 11-57-50,1053,395,666
1068,2021-05-30 11-58-00,1044,396,656
1069,2021-05-30 11-58-10,1035,396,647
1070,2021-05-30 11-58-20,1044,397,655
1071,2021-05-30 11-58-30,1043,397,654
1072,2021-05-30 11-58-40,1037,398,647
1073,2021-05-30 11-58-50,1025,399,634
1074,2021-05-30 11-59-00,985,398,594
1075,2021-05-30 11-59-10,878,396,488
1076,2021-05-30 11-59-20,995,398,604
1077,2021-05-30 11-59-30,955,397,565
1078,2021-05-30 11-59-40,702,393,313
1079,2021-05-30 11-59-50,714,392,326
1080,2021-05-30 12-00-00,461,387,74
1081,2021-05-30 12-00-10,435,387,48
1082,2021-05-30 12-00-20,428,385,42
1083,2021-05-30 12-00-30,423,384,39
1084,2021-05-30 12-00-40,418,383,36
1085,2021-05-30 12-00-50,415,382,33
1086,2021-05-30 12-01-00,414,381,33
1087,2021-05-30 12-01-10,417,381,36
1088,2021-05-30 12-01-20,415,381,34
1089,2021-05-30 12-01-30,416,381,35
1090,2021-05-30 12-01-40,417,382,35
1091,2021-05-30 12-01-50,418,382,36
1092,2021-05-30 12-02-00,417,382,36
1093,2021-05-30 12-02-10,417,382,35
1094,2021-05-30 12-02-20,416,382,34
1095,2021-05-30 12-02-30,416,381,34
1096,2021-05-30 12-02-40,415,381,34
1097,2021-05-30 12-02-50,414,379,35
1098,2021-05-30 12-03-00,413,378,36
1099,2021-05-30 12-03-10,414,377,37
1100,2021-05-30 12-03-20,415,377,38
1101,2021-05-30 12-03-30,415,376,39
1102,2021-05-30 12-03-40,416,375,40
1103,2021-05-30 12-03-50,415,375,40
1104,2021-05-30 12-04-00,415,375,40
1105,2021-05-30 12-04-10,415,375,41
1106,2021-05-30 12-04-20,416,375,41
1107,2021-05-30 12-04-30,417,374,42
1108,2021-05-30 12-04-40,417,375,43
1109,2021-05-30 12-04-50,419,374,44
1110,2021-05-30 12-05-00,421,375,46
1111,2021-05-30 12-05-10,423,375,48
1112,2021-05-30 12-05-20,426,375,51
1113,2021-05-30 12-05-30,429,376,54
1114,2021-05-30 12-05-40,434,376,59
1115,2021-05-30 12-05-50,457,377,81
1116,2021-05-30 12-06-00,526,378,150
1117,2021-05-30 12-06-10,674,381,297
1118,2021-05-30 12-06-20,742,382,365
1119,2021-05-30 12-06-30,753,383,376
1120,2021-05-30 12-06-40,715,383,337
1121,2021-05-30 12-06-50,708,383,330
1122,2021-05-30 12-07-00,767,385,388
1123,2021-05-30 12-07-10,829,387,448
1124,2021-05-30 12-07-20,893,389,511
1125,2021-05-30 12-07-30,940,391,557
1126,2021-05-30 12-07-40,954,392,570
1127,2021-05-30 12-07-50,958,392,574
1128,2021-05-30 12-08-00,956,393,571
1129,2021-05-30 12-08-10,951,393,566
1130,2021-05-30 12-08-20,951,393,565
1131,2021-05-30 12-08-30,945,393,559
1132,2021-05-30 12-08-40,952,394,566
1133,2021-05-30 12-08-50,957,395,570
1134,2021-05-30 12-09-00,959,395,572
1135,2021-05-30 12-09-10,960,395,573
1136,2021-05-30 12-09-20,961,395,574
1137,2021-05-30 12-09-30,962,395,575
1138,2021-05-30 12-09-40,969,395,582
1139,2021-05-30 12-09-50,981,395,594
1140,2021-05-30 12-10-00,985,395,598
1141,2021-05-30 12-10-10,987,395,600
1142,2021-05-30 12-10-20,992,394,607
1143,2021-05-30 12-10-30,997,395,611
1144,2021-05-30 12-10-40,1001,394,616
1145,2021-05-30 12-10-50,1006,394,621
1146,2021-05-30 12-11-00,1011,393,627
1147,2021-05-30 12-11-10,1016,393,632
1148,2021-05-30 12-11-20,1022,393,638
1149,2021-05-30 12-11-30,1021,393,638
1150,2021-05-30 12-11-40,1021,393,638
1151,2021-05-30 12-11-50,1023,393,640
1152,2021-05-30 12-12-00,1018,392,635
1153,2021-05-30 12-12-10,1018,392,635
1154,2021-05-30 12-12-20,1015,392,633
1155,2021-05-30 12-12-30,996,391,614
1156,2021-05-30 12-12-40,991,390,610
1157,2021-05-30 12-12-50,942,389,562
1158,2021-05-30 12-13-00,990,390,610
1159,2021-05-30 12-13-10,998,390,618
1160,2021-05-30 12-13-20,922,388,542
1161,2021-05-30 12-13-30,837,386,458
1162,2021-05-30 12-13-40,650,383,272
1163,2021-05-30 12-13-50,771,385,392
1164,2021-05-30 12-14-00,660,383,281
1165,2021-05-30 12-14-10,767,386,387
1166,2021-05-30 12-14-20,862,388,481
1167,2021-05-30 12-14-30,966,391,584
1168,2021-05-30 12-14-40,1001,393,618
1169,2021-05-30 12-14-50,1001,393,617
1170,2021-05-30 12-15-00,1003,394,619
1171,2021-05-30 12-15-10,1007,395,622
1172,2021-05-30 12-15-20,1014,394,630
1173,2021-05-30 12-15-30,1012,394,628
1174,2021-05-30 12-15-40,1003,392,621
1175,2021-05-30 12-15-50,998,392,616
1176,2021-05-30 12-16-00,994,391,613
1177,2021-05-30 12-16-10,994,391,613
1178,2021-05-30 12-16-20,995,391,614
1179,2021-05-30 12-16-30,996,390,616
1180,2021-05-30 12-16-40,996,389,617
1181,2021-05-30 12-16-50,994,389,616
1182,2021-05-30 12-17-00,995,388,617
1183,2021-05-30 12-17-10,991,388,613
1184,2021-05-30 12-17-20,988,387,611
1185,2021-05-30 12-17-30,981,387,604
1186,2021-05-30 12-17-40,981,387,604
1187,2021-05-30 12-17-50,982,387,605
1188,2021-05-30 12-18-00,988,387,611
1189,2021-05-30 12-18-10,994,387,617
1190,2021-05-30 12-18-20,998,387,621
1191,2021-05-30 12-18-30,1001,388,624
1192,2021-05-30 12-18-40,1003,388,626
1193,2021-05-30 12-18-50,1004,388,627
1194,2021-05-30 12-19-00,1004,388,627
1195,2021-05-30 12-19-10,1002,388,625
1196,2021-05-30 12-19-20,1006,388,629
1197,2021-05-30 12-19-30,1009,388,632
1198,2021-05-30 12-19-40,1012,389,635
1199,2021-05-30 12-19-50,1015,389,638
1200,2021-05-30 12-20-00,1016,389,639
1201,2021-05-30 12-20-10,1015,389,638
1202,2021-05-30 12-20-20,1009,389,632
1203,2021-05-30 12-20-30,1007,388,630
1204,2021-05-30 12-20-40,1004,388,627
1205,2021-05-30 12-20-50,999,387,623
1206,2021-05-30 12-21-00,999,387,623
1207,2021-05-30 12-21-10,994,387,618
1208,2021-05-30 12-21-20,993,387,617
1209,2021-05-30 12-21-30,987,387,611
1210,2021-05-30 12-21-40,985,386,610
1211,2021-05-30 12-21-50,987,386,613
1212,2021-05-30 12-22-00,987,385,613
1213,2021-05-30 12-22-10,994,385,621
1214,2021-05-30 12-22-20,1001,384,628
1215,2021-05-30 12-22-30,1010,384,638
1216,2021-05-30 12-22-40,1007,383,636
1217,2021-05-30 12-22-50,1007,383,636
1218,2021-05-30 12-23-00,1004,382,634
1219,2021-05-30 12-23-10,1005,382,636
1220,2021-05-30 12-23-20,1005,381,636
1221,2021-05-30 12-23-30,1005,380,637
1222,2021-05-30 12-23-40,1000,379,633
1223,2021-05-30 12-23-50,1002,378,636
1224,2021-05-30 12-24-00,1005,377,641
1225,2021-05-30 12-24-10,993,376,629
1226,2021-05-30 12-24-20,973,375,610
1227,2021-05-30 12-24-30,923,374,560
1228,2021-05-30 12-24-40,881,370,521
1229,2021-05-30 12-24-50,697,365,339
1230,2021-05-30 12-25-00,530,360,173
1231,2021-05-30 12-25-10,547,358,192
1232,2021-05-30 12-25-20,433,355,80
1233,2021-05-30 12-25-30,400,352,48
1234,2021-05-30 12-25-40,396,351,46
1235,2021-05-30 12-25-50,397,350,48
1236,2021-05-30 12-26-00,414,350,66
1237,2021-05-30 12-26-10,646,353,299
1238,2021-05-30 12-26-20,549,351,203
1239,2021-05-30 12-26-30,870,355,526
1240,2021-05-30 12-26-40,775,351,433
1241,2021-05-30 12-26-50,602,346,261
1242,2021-05-30 12-27-00,523,343,185
1243,2021-05-30 12-27-10,387,339,49
1244,2021-05-30 12-27-20,375,337,39
1245,2021-05-30 12-27-30,371,336,35
1246,2021-05-30 12-27-40,367,335,31
1247,2021-05-30 12-27-50,362,335,27
1248,2021-05-30 12-28-00,359,335,24
1249,2021-05-30 12-28-10,358,335,23
1250,2021-05-30 12-28-20,357,335,22
1251,2021-05-30 12-28-30,359,335,24
1252,2021-05-30 12-28-40,363,335,28
1253,2021-05-30 12-28-50,371,337,35
1254,2021-05-30 12-29-00,390,339,52
1255,2021-05-30 12-29-10,461,342,121
1256,2021-05-30 12-29-20,580,346,239
1257,2021-05-30 12-29-30,689,350,346
1258,2021-05-30 12-29-40,460,348,114
1259,2021-05-30 12-29-50,410,348,63
1260,2021-05-30 12-30-00,468,351,120
1261,2021-05-30 12-30-10,715,357,366
1262,2021-05-30 12-30-20,911,362,562
1263,2021-05-30 12-30-30,920,363,570
1264,2021-05-30 12-30-40,935,364,584
1265,2021-05-30 12-30-50,929,364,578
1266,2021-05-30 12-31-00,819,363,467
1267,2021-05-30 12-31-10,858,363,506
1268,2021-05-30 12-31-20,813,363,461
1269,2021-05-30 12-31-30,688,360,335
1270,2021-05-30 12-31-40,688,360,337
1271,2021-05-30 12-31-50,484,356,131
1272,2021-05-30 12-32-00,756,361,404
1273,2021-05-30 12-32-10,922,364,572
1274,2021-05-30 12-32-20,945,365,595
1275,2021-05-30 12-32-30,930,365,579
1276,2021-05-30 12-32-40,995,367,644
1277,2021-05-30 12-32-50,1019,367,668
1278,2021-05-30 12-33-00,1041,369,689
1279,2021-05-30 12-33-10,1037,369,685
1280,2021-05-30 12-33-20,1033,369,681
1281,2021-05-30 12-33-30,1032,370,679
1282,2021-05-30 12-33-40,1021,370,668
1283,2021-05-30 12-33-50,1023,370,670
1284,2021-05-30 12-34-00,1019,370,666
1285,2021-05-30 12-34-10,1016,369,663
1286,2021-05-30 12-34-20,1007,369,655
1287,2021-05-30 12-34-30,997,368,645
1288,2021-05-30 12-34-40,995,367,644
1289,2021-05-30 12-34-50,982,367,631
1290,2021-05-30 12-35-00,981,366,632
1291,2021-05-30 12-35-10,982,365,634
1292,2021-05-30 12-35-20,969,363,622
1293,2021-05-30 12-35-30,961,362,615
1294,2021-05-30 12-35-40,972,362,627
1295,2021-05-30 12-35-50,979,360,635
1296,2021-05-30 12-36-00,987,360,644
1297,2021-05-30 12-36-10,990,359,648
1298,2021-05-30 12-36-20,983,357,643
1299,2021-05-30 12-36-30,978,356,639
1300,2021-05-30 12-36-40,946,354,608
1301,2021-05-30 12-36-50,957,353,620
1302,2021-05-30 12-37-00,971,352,636
1303,2021-05-30 12-37-10,974,352,640
1304,2021-05-30 12-37-20,969,351,636
1305,2021-05-30 12-37-30,938,349,606
1306,2021-05-30 12-37-40,876,346,545
1307,2021-05-30 12-37-50,628,340,296
1308,2021-05-30 12-38-00,769,343,439
